"","date","95% lower bound","median","95% upper bound"
"291",2019-10-27,-0.0947867835618657,-0.0657917932278594,-0.028904363611577
"292",2019-10-28,-0.152853710933354,-0.128257772860539,-0.103083727729037
"293",2019-10-29,-0.10908367123446,-0.071656843373174,-0.0344105472341153
"294",2019-10-30,-0.0620837960187525,-0.0150733299411881,0.0311434457324564
"295",2019-11-01,-0.0763264977260059,-0.0186338538846482,0.041315713282391
"296",2019-11-02,-0.122146439334792,-0.0731668696108966,-0.0210433089315506
"297",2019-11-03,-0.0605711357037499,0.00101998365975889,0.0659303666962505
"298",2019-11-04,0.0720228637537315,0.133814165308998,0.199415706976736
"299",2019-11-05,0.112129755460875,0.170611302562217,0.237609205541883
"300",2019-11-06,0.164902810185584,0.222624978422586,0.288917265184209
"301",2019-11-07,0.131389867197066,0.19152918243215,0.251059738125701
"302",2019-11-08,0.145088630927153,0.202645342975398,0.264636673515342
"303",2019-11-09,0.167742313302822,0.223728866338778,0.279982071062612
"304",2019-11-10,0.178452130502541,0.230381008458109,0.283525528162983
"305",2019-11-11,0.157518240466912,0.217351294548122,0.27740210468313
"306",2019-11-12,0.0801872979031825,0.137283122767994,0.192156429659581
"307",2019-11-13,0.1890836965676,0.239043130154768,0.291744065671748
"308",2019-11-14,0.181537886684426,0.230290913346697,0.280233243656574
"309",2019-11-15,0.224411223112055,0.273205111014029,0.320321778102194
"310",2019-11-16,0.177530699525171,0.234219479628442,0.283040407880469
"311",2019-11-17,0.285090969710504,0.329678114692773,0.377098956233388
"312",2019-11-18,0.322047911707214,0.369111831893069,0.414867149919718
"313",2019-11-19,0.354931159235486,0.403352939732515,0.452768281926219
"314",2019-11-20,0.284165940770038,0.333390921619002,0.384909973671368
"315",2019-11-21,0.350473003037801,0.390532254296883,0.43227947272827
"316",2019-11-22,0.30552820038917,0.356649941607134,0.401936420704016
"317",2019-11-23,0.315247356738478,0.361550833008827,0.402071308444872
"318",2019-11-24,0.329823241056645,0.376290120665063,0.420602688323208
"319",2019-11-25,0.324040896577566,0.369408891315331,0.416963426585802
"320",2019-11-26,0.310916323522934,0.358127239694821,0.403391217877083
